customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,country,customer_segment,kyc_verified,onboarding_date
CUST00389,Crystal,Johnson,Male,1967-02-10,sanchezchristine@example.org,953.927.3524x103,Katherineland,Alabama,India,SME,True,2017-02-14
CUST00390,Brian,Landry,Other,1983-09-03,alexander14@example.com,797.432.7819,North Jasminefort,Georgia,India,SME,False,2020-12-26
CUST00391,Edward,Wagner,Other,1997-04-16,njohnson@example.net,371.800.6876,Coryborough,Montana,India,Retail,False,2017-01-22
CUST00392,Anna,Levy,Male,1986-11-08,jamesmills@example.com,781-898-0770x460,West Nathan,Massachusetts,India,Corporate,False,2021-10-07
CUST00393,Kevin,Lewis,Female,1945-01-14,jdean@example.net,001-887-761-1249x125,Port Andrea,Hawaii,India,SME,True,2019-11-12
CUST00394,Victoria,Gomez,Female,1988-01-20,bennettrebecca@example.net,(937)534-1517,North Christineport,Rhode Island,India,Corporate,True,2025-06-05
CUST00395,David,Williams,Other,1990-03-06,scottbrian@example.org,001-645-247-5749x49022,Lake Sandraberg,Vermont,India,Corporate,True,2023-05-26
CUST00396,Kathy,Simpson,Male,1998-02-06,brian01@example.com,959.954.4294,Amymouth,Michigan,India,Corporate,True,2022-03-08
CUST00397,Catherine,Khan,Other,1944-06-24,elizabeth51@example.org,+1-442-222-9464x30394,New Jessicaside,Colorado,India,Premium,False,2018-01-18
CUST00398,Krystal,Pena,Female,1946-05-28,michelle63@example.com,758-786-7925x298,Hernandezfurt,Missouri,India,SME,True,2023-12-24
CUST00399,Jeremiah,Ruiz,Male,1970-02-01,mckeetodd@example.net,(572)587-2760x1534,Michelleshire,Maine,India,Retail,True,2018-06-06
CUST00400,Alexandra,Herrera,Other,1971-05-16,lopezvincent@example.com,(249)513-5779,Harrisburgh,Vermont,India,Retail,True,2018-11-29
CUST00401,Shannon,Boone,Other,1981-12-10,williamssandra@example.com,001-335-206-1581x4888,Christianfort,Nevada,India,Retail,True,2021-02-22
CUST00402,Scott,Jordan,Female,1961-07-28,tracy20@example.com,698.633.4233x720,Lauraburgh,Virginia,India,Retail,True,2020-03-28
CUST00403,Michelle,Khan,Other,1990-12-23,lisa46@example.org,531-928-4033,Alexisborough,Rhode Island,India,SME,True,2021-04-07
CUST00404,Veronica,Luna,Female,1990-11-27,jeremiah56@example.net,518.305.1371x717,South Cory,Indiana,India,Retail,False,2024-04-15
CUST00405,Kevin,Gallagher,Female,1948-08-30,christopherreyes@example.net,+1-893-397-4909,North Jamesfurt,Indiana,India,Corporate,True,2025-03-04
CUST00406,Christine,Diaz,Male,1988-09-05,robertberry@example.com,001-773-999-7046x9472,Garciafurt,Washington,India,Premium,True,2022-09-15
CUST00407,Chelsea,Morales,Male,1988-03-30,renee57@example.net,944.248.3548x84712,North Thomas,Kansas,India,Retail,True,2020-02-16
CUST00408,Jody,Hudson,Other,1951-09-07,jamietaylor@example.net,587-372-2164x17582,New Reginald,Michigan,India,Corporate,True,2017-11-24
CUST00409,Stacey,Lee,Female,2005-05-07,michelleparker@example.net,001-433-748-4587x14939,North Sarah,Washington,India,Retail,True,2021-11-18
CUST00410,Jared,Tran,Female,1976-02-08,russellstout@example.org,(936)822-9258,Port Austin,Nebraska,India,SME,True,2022-09-02
CUST00411,Jason,Jones,Male,1993-10-14,lonniegrant@example.net,001-843-847-4524x55574,Kimberlybury,Florida,India,Corporate,False,2018-02-28
CUST00412,Donna,Gordon,Male,1989-07-21,whitemary@example.org,001-660-760-6527x40334,Barrychester,Illinois,India,SME,True,2024-12-16
CUST00413,Eric,Duran,Female,1951-11-23,cannonnicole@example.com,9566658833,North Ashley,Arkansas,India,Retail,True,2023-08-13
CUST00414,Glenn,Ramirez,Male,1949-03-04,vturner@example.net,813-925-7970,South Susan,Illinois,India,Corporate,False,2021-12-17
CUST00415,Charles,Hays,Other,1993-08-28,edwin31@example.org,649.796.0105,North Matthewfort,Rhode Island,India,Corporate,False,2022-03-24
CUST00416,Aaron,Becker,Female,1958-10-26,anthonyodom@example.net,541.372.1562x294,Anthonyville,New Jersey,India,Corporate,True,2019-07-18
CUST00417,Shannon,Wilson,Male,2000-10-25,catherine93@example.net,735.798.4884x021,Sanchezmouth,Maryland,India,Retail,True,2017-05-01
CUST00418,Brittney,Hester,Other,1992-12-31,jerryjohnson@example.org,001-273-425-7375x53449,North Laurenborough,Kentucky,India,Premium,False,2024-06-11
CUST00419,Kelly,Long,Female,1942-07-16,manderson@example.com,766-267-0808,Daviston,Alaska,India,Premium,True,2021-06-17
CUST00420,Jesse,Norton,Other,1995-06-05,jack67@example.com,001-760-385-8749,Jacksonland,North Carolina,India,SME,True,2017-12-06
CUST00421,Jasmine,Morgan,Other,1959-01-14,frankperez@example.com,001-519-318-1828x1979,East Amberfurt,North Carolina,India,Premium,True,2021-08-22
CUST00422,Jacqueline,Mcmillan,Female,1944-11-19,schaeferstephanie@example.org,001-264-877-2512x95786,Lake Williamland,Arkansas,India,Retail,True,2023-08-22
CUST00423,Shawn,Fischer,Other,1988-12-23,katherinejones@example.com,001-840-496-0035,Simpsonburgh,Wisconsin,India,Corporate,True,2021-03-31
CUST00424,Grace,Gonzalez,Male,1979-10-03,dwatts@example.org,439-558-7395x923,North Lindaview,Wyoming,India,Corporate,False,2020-01-08
CUST00425,Sandra,Hicks,Male,1945-10-13,csullivan@example.net,521-508-9028x5155,Mollyview,Nevada,India,Retail,True,2022-06-10
CUST00426,Kristin,Porter,Male,1971-06-30,zcortez@example.net,442.964.3350,Sparksfort,New York,India,Corporate,True,2023-05-27
CUST00427,Colleen,Williams,Other,1965-01-11,meyershannon@example.org,860-573-6077,New Garyland,Arizona,India,Premium,True,2021-02-18
CUST00428,Donna,Taylor,Male,1974-07-07,aprilfoster@example.net,369.411.2898,Flowersmouth,North Carolina,India,SME,True,2017-09-28
CUST00429,Sarah,Cook,Other,1979-02-02,grantzachary@example.net,001-631-379-5563x31857,Kirkchester,Washington,India,Retail,True,2023-10-25
CUST00430,Ronald,Wells,Male,1965-07-18,leescott@example.com,600.566.6155x416,East Mandyport,Rhode Island,India,Corporate,True,2022-05-18
CUST00431,Amy,Bryant,Female,1957-11-21,steven64@example.net,001-216-470-4502x329,Melissaberg,Oklahoma,India,Retail,True,2020-12-07
CUST00432,Deborah,Obrien,Other,1947-07-16,vaughnrebecca@example.com,422.470.0934x59626,West Douglas,New Mexico,India,Premium,True,2024-10-10
CUST00433,Rebekah,Robertson,Other,1979-07-27,gdavis@example.org,722.251.2073x46549,Smithmouth,Arizona,India,Corporate,True,2020-01-12
CUST00434,Margaret,Murphy,Male,1989-09-09,kimberlypace@example.net,8504702608,East Rhonda,Rhode Island,India,Corporate,False,2023-05-20
CUST00435,Charles,Austin,Female,1956-01-27,phillipmorris@example.org,(910)953-1611,Karinaberg,Hawaii,India,Corporate,True,2025-03-25
CUST00436,Gabriel,Martin,Male,1975-02-21,shawnmosley@example.org,(387)929-0477x42585,New Josephmouth,Arizona,India,Corporate,True,2016-11-13
CUST00437,Kyle,Ewing,Male,1943-07-15,udavis@example.net,393.523.8223x1164,Warefurt,Utah,India,Retail,False,2017-08-09
CUST00438,Kaitlyn,Stevenson,Female,1999-03-22,jennifermartinez@example.org,642.445.7988,East Emilychester,Virginia,India,Premium,False,2020-08-18
CUST00439,Ashley,Evans,Female,1957-03-03,fwalters@example.net,465-829-0603x20203,Lesliebury,Delaware,India,Premium,True,2017-09-22
CUST00440,Keith,Rogers,Male,1972-08-15,gacosta@example.net,909-377-5396x73794,South Robert,Rhode Island,India,SME,True,2020-11-13
CUST00441,David,Clayton,Female,1966-08-02,nicholasjames@example.org,001-648-355-2457x8715,Morrisonport,Vermont,India,Retail,True,2017-11-10
CUST00442,Haley,Patel,Male,1950-09-30,ariana22@example.org,(460)782-1371x184,Lake Dennisstad,South Carolina,India,Premium,True,2021-07-13
CUST00443,Holly,Erickson,Other,2003-11-11,kaylawilliams@example.com,576-781-8268x3230,Breannastad,Colorado,India,Retail,True,2020-01-11
CUST00444,Sherri,Evans,Male,1998-11-07,jessica74@example.net,492.398.8085x83825,South Benjaminville,Ohio,India,Retail,True,2021-12-31
CUST00445,Vincent,Cabrera,Other,1978-02-19,davidanderson@example.org,+1-829-932-8963x40646,New Elizabethmouth,Washington,India,Premium,False,2018-08-14
CUST00446,Troy,Richardson,Male,2002-09-09,deanjohnny@example.com,352.240.1484x399,East Lindaside,Vermont,India,SME,False,2019-01-05
CUST00447,Christopher,Nunez,Female,1990-11-27,ifoley@example.org,001-762-327-2362x66933,Holderport,South Dakota,India,SME,False,2022-11-24
CUST00448,Bill,Whitney,Other,1969-01-21,lyoung@example.net,442.661.9237,Scottside,Maine,India,SME,False,2022-07-03
CUST00449,Ryan,Silva,Female,1962-06-04,cchavez@example.org,001-950-418-4819x73741,Moodyhaven,Iowa,India,Corporate,True,2024-03-08
CUST00450,Marcus,Robles,Other,1968-11-05,sanchezamy@example.net,454-906-4176,Martinezmouth,Colorado,India,Premium,True,2022-06-28
CUST00451,John,Swanson,Other,1989-07-09,brandonhernandez@example.net,001-343-681-1995x37660,Kiddtown,Colorado,India,Corporate,True,2022-01-02
CUST00452,Christopher,Watts,Male,1958-12-27,benjamin09@example.net,001-944-585-6451x0173,Larryview,Illinois,India,Corporate,True,2020-08-16
CUST00453,Suzanne,Johnson,Male,1945-11-02,mark10@example.org,001-864-217-8996,New Karamouth,Utah,India,Corporate,False,2016-12-14
CUST00454,Mary,Wells,Male,1965-11-22,kchaney@example.net,+1-819-219-1135x996,New Danielton,Georgia,India,Retail,False,2022-12-18
CUST00455,Barbara,Coffey,Male,1974-09-06,cheryl99@example.net,(277)798-0660x392,Cartershire,Missouri,India,Retail,True,2016-12-08
CUST00456,Stephanie,Patton,Female,2001-11-15,tammycurry@example.com,546-607-4555,North Samuel,Missouri,India,Premium,True,2020-12-15
CUST00457,Yvonne,Parsons,Male,1952-09-26,daviskevin@example.com,405.974.2388x565,North Richardhaven,Connecticut,India,Premium,True,2020-09-05
CUST00458,Emily,Lane,Male,1995-03-28,wwilkins@example.com,355-898-3541,South Cathy,Connecticut,India,Retail,True,2022-01-24
CUST00459,Joseph,Griffith,Other,2007-04-12,carterdennis@example.net,797-226-3475x57522,Port James,Michigan,India,Retail,True,2024-04-19
CUST00460,Billy,Silva,Female,2005-06-02,mark68@example.org,439-848-8488,Tinaview,Ohio,India,Corporate,False,2023-08-02
CUST00461,Katelyn,Jackson,Female,1945-03-24,cherylrodriguez@example.net,+1-813-411-9642x585,Williamview,Louisiana,India,SME,True,2024-04-28
CUST00462,Thomas,Fuller,Other,1972-03-02,webbhaley@example.net,(614)299-1537x0382,Blackburnton,Oklahoma,India,SME,True,2025-07-04
CUST00463,Denise,Harvey,Other,1959-09-27,ronald54@example.net,933.933.7320x4309,North Jeffrey,Michigan,India,SME,True,2018-04-04
CUST00464,Sabrina,Randall,Male,1997-12-28,sara99@example.com,(688)893-6289x69645,Floreschester,Oklahoma,India,SME,True,2019-09-23
CUST00465,Howard,Hernandez,Female,1962-10-19,lvasquez@example.net,(453)358-5125x389,East Jennifer,Arkansas,India,SME,True,2020-07-21
CUST00466,Brenda,Becker,Male,1978-02-25,jeanettekrause@example.org,978.951.9358x37490,East Cameronburgh,Michigan,India,Corporate,True,2023-09-28
CUST00467,Cynthia,Johnson,Other,1941-01-30,johnsoncolleen@example.org,396.712.0878x0572,Lake Jessica,Hawaii,India,Premium,True,2020-07-08
CUST00468,Travis,Vaughan,Male,1954-03-10,laurenduarte@example.com,849-540-9762,Port Alexis,Montana,India,Retail,True,2023-03-13
CUST00469,Christopher,Rodriguez,Female,1978-11-18,cookann@example.net,+1-274-284-5398x62895,Aaronborough,Kansas,India,Corporate,True,2023-06-07
CUST00470,Michael,Smith,Male,1961-03-17,alexharris@example.com,001-459-411-9186x233,North Bruce,Idaho,India,SME,True,2024-02-05
CUST00471,Mathew,Edwards,Female,1982-11-20,kristy44@example.net,8718511696,New Aprilbury,Texas,India,Retail,False,2022-06-18
CUST00472,Elizabeth,Hernandez,Male,1972-02-02,katie15@example.com,001-372-452-1452x647,Juliafurt,Delaware,India,Corporate,True,2024-06-16
CUST00473,Mia,Vaughn,Male,1980-10-10,nramsey@example.org,263-235-1571x840,Allenville,Delaware,India,SME,True,2017-06-10
CUST00474,Mark,Jenkins,Female,1974-02-02,jamesbass@example.net,+1-751-320-8005x64099,North Zacharyshire,Rhode Island,India,Corporate,True,2019-07-03
CUST00475,Heather,Hampton,Female,1993-01-29,zhendricks@example.org,(439)772-8351,North Johnnyfurt,Tennessee,India,Retail,True,2022-03-24
CUST00476,Keith,Knapp,Female,1953-10-30,timothyburton@example.net,001-227-328-2709,North Bethanyland,Montana,India,Premium,False,2022-09-02
CUST00477,Sierra,Salas,Male,2001-10-09,steven60@example.net,741-952-9821x7392,Bradleyberg,Arizona,India,SME,True,2023-06-13
CUST00478,Lisa,Fitzgerald,Male,1992-04-03,annette58@example.net,+1-886-271-8153x52373,East Gina,Maine,India,Retail,False,2020-07-01
CUST00479,Andrea,Brown,Male,1957-03-18,clarkgina@example.com,(807)591-8158x998,South Judy,New Jersey,India,Retail,True,2024-09-06
CUST00480,Shawn,Taylor,Other,1940-12-22,montesjuan@example.org,952-373-4666x6170,Singhton,Utah,India,Premium,True,2019-10-04
CUST00481,Leonard,Clark,Male,1968-06-04,tonya82@example.net,487-796-4740x80314,Smithmouth,Utah,India,Corporate,True,2022-05-01
CUST00482,Marcus,Nguyen,Female,1956-05-20,hlopez@example.com,001-408-700-4635x8068,Amyland,Hawaii,India,Premium,True,2021-04-06
CUST00483,Tara,Bates,Female,1964-02-06,jennifer46@example.org,+1-203-217-2351x37399,Castilloview,Georgia,India,Premium,True,2022-02-05
CUST00484,Richard,Fox,Female,1997-08-19,xwiley@example.com,(431)440-3526x3560,Sanchezton,Alaska,India,Corporate,False,2022-08-14
CUST00485,Xavier,Edwards,Male,2000-03-10,javier42@example.org,+1-839-846-9434x606,New Lisashire,Massachusetts,India,Corporate,True,2023-03-11
CUST00486,Vanessa,Thompson,Female,2005-03-17,kristen31@example.com,337-349-0607x231,Gabriellebury,Iowa,India,Corporate,True,2021-03-09
CUST00487,Diane,Barr,Female,1940-08-22,lloydrebecca@example.org,(671)628-5246,Wilsonville,Rhode Island,India,Retail,True,2022-12-08
CUST00488,Amy,Peterson,Other,1985-03-28,matthewwebb@example.net,294-911-6318x7328,South Christopher,New Mexico,India,Retail,False,2019-01-22
CUST00489,Robert,Gomez,Other,1998-04-10,kimberly21@example.net,911.430.6211x3695,New Nicolemouth,Utah,India,SME,True,2016-12-09
CUST00490,Jacob,Ingram,Female,1989-12-28,jamiejohnson@example.com,690.483.3509x025,Lake Cassandrastad,Alabama,India,SME,True,2019-11-06
CUST00491,Michael,Le,Other,1947-08-11,cookpamela@example.org,(573)706-6248x132,Markberg,New Mexico,India,Premium,True,2021-02-13
CUST00492,Katherine,Schneider,Other,1976-07-27,andrew43@example.com,+1-270-371-3984x82285,Edwardtown,New Mexico,India,Premium,False,2018-06-03
CUST00493,Colleen,Steele,Female,1956-09-26,jameshill@example.com,+1-216-888-0925x50213,Lake Jordan,Louisiana,India,SME,False,2025-04-14
CUST00494,Kathleen,Bishop,Male,1973-12-31,rlambert@example.org,3902691309,North Michaelmouth,Mississippi,India,Premium,True,2019-05-05
CUST00495,James,Lee,Male,1944-08-12,joshuasmith@example.net,+1-979-964-9673x7945,West Robert,Virginia,India,Corporate,True,2019-04-26
CUST00496,Andrea,Wright,Female,2008-05-02,clarkmichael@example.com,(678)453-2426,South Marcshire,Louisiana,India,Retail,False,2020-11-20
CUST00497,Sara,Grant,Male,1988-12-07,donald49@example.org,(706)542-0768x362,Justinview,Maine,India,SME,False,2016-12-31
CUST00498,Samuel,Walker,Other,1946-11-13,charlesaustin@example.com,(566)577-7675x5562,Reynoldsberg,New Mexico,India,Retail,True,2024-10-25
CUST00499,Helen,Dudley,Female,2003-03-10,bwilliams@example.com,739.639.5786,North Brianberg,Washington,India,SME,False,2017-06-17
CUST00500,David,Evans,Male,2001-07-22,rodriguezbrian@example.com,862.271.8749,Nicoletown,Vermont,India,Retail,True,2017-11-28
CUST00501,Teresa,Roberts,Male,1975-11-20,mwhite@example.net,935.282.6862,Lake Kayla,Arkansas,India,SME,True,2018-07-31
CUST00502,Chelsea,Clark,Other,1988-03-13,tjensen@example.com,001-836-792-4926x932,Lake Williamberg,Ohio,India,Retail,True,2022-05-16
CUST00503,John,Bush,Female,1965-11-14,jenniferlambert@example.net,232.275.9980x111,New Sean,Utah,India,Corporate,True,2019-06-11
CUST00504,Eric,Stewart,Female,2006-10-24,beltrankatelyn@example.com,3517553234,Tammyberg,Utah,India,SME,True,2016-12-24
CUST00505,Andrea,Bailey,Other,1946-04-25,christopherlang@example.net,+1-459-477-5244x182,Taylorhaven,Wyoming,India,SME,True,2020-02-22
CUST00506,Andrea,Peck,Female,1947-01-15,tdavis@example.net,(318)296-2887x43127,Vincentland,Florida,India,SME,True,2025-06-14
CUST00507,Christopher,Pope,Female,1949-08-15,oruiz@example.org,(967)467-2095,Bakermouth,South Dakota,India,Corporate,False,2017-07-25
CUST00508,Victoria,Hill,Other,1996-04-19,roberta62@example.net,607.895.5151x229,South Jeremy,Illinois,India,Retail,True,2022-03-10
CUST00509,Robin,Martinez,Other,1945-08-18,kristina57@example.com,(213)854-1597,Danaborough,Colorado,India,SME,False,2020-01-30
CUST00510,Steven,Rhodes,Male,1979-02-25,jonesdaniel@example.com,(754)438-4807,Collinsbury,New Hampshire,India,Retail,True,2024-12-12
CUST00511,David,James,Female,1970-02-13,ssingleton@example.com,9343476504,Wendytown,Wisconsin,India,Corporate,True,2021-05-05
CUST00512,Marilyn,Baird,Other,2006-02-09,williamsullivan@example.net,280-629-0904x63766,West Christopherville,California,India,Premium,True,2017-03-18
CUST00513,Tyrone,Cardenas,Male,1956-08-22,nguyendebra@example.com,001-565-958-6652x548,New Jacqueline,Maine,India,SME,True,2016-11-16
CUST00514,Jennifer,Blevins,Female,1958-04-16,amorales@example.org,441-771-5810x2131,New Darrenchester,Missouri,India,Corporate,True,2022-04-15
CUST00515,William,Ballard,Male,1961-12-17,amydickson@example.com,329-431-1005,Lake Gregorymouth,West Virginia,India,Retail,True,2024-06-11
CUST00516,Joshua,Roberts,Other,1994-12-30,petersonlisa@example.net,001-375-419-1023,Anneport,California,India,SME,False,2020-08-04
CUST00517,Mary,Roberts,Female,1988-03-10,bmueller@example.net,710-563-3016,Wilsonton,South Carolina,India,Retail,True,2020-07-22
CUST00518,Tina,Klein,Male,1990-07-18,amy32@example.net,337.492.7490x7280,South Carolynbury,Oregon,India,Premium,True,2017-01-07
CUST00519,John,Reed,Other,1962-03-03,stevensonjennifer@example.com,442.789.3113,West Ronaldtown,Michigan,India,SME,True,2024-06-24
CUST00520,Andrea,Ramos,Other,1959-01-13,vargassteven@example.net,001-532-269-4968x43645,North Davidbury,Washington,India,SME,True,2018-08-17
CUST00521,Patrick,Scott,Other,1945-08-15,shortgregory@example.com,+1-944-221-0175x0961,South Christopher,Kansas,India,Retail,True,2025-04-19
CUST00522,Sandra,Mendoza,Other,1954-04-29,georgegina@example.net,001-715-995-9194x5757,Lake Natashaburgh,Oregon,India,SME,True,2023-10-11
CUST00523,William,Harris,Other,1993-07-30,pmurphy@example.net,775-883-3920x5677,East Ashley,Louisiana,India,Corporate,False,2022-03-09
CUST00524,Natasha,Ryan,Other,1980-04-20,davislisa@example.net,877.722.6602x562,Jonesland,Nebraska,India,Corporate,False,2019-10-02
CUST00525,Michelle,Fitzpatrick,Other,1951-02-09,shermandonna@example.com,8629292310,North Diana,New York,India,Premium,False,2021-02-24
CUST00526,Joshua,Horton,Male,1951-09-20,peter97@example.org,(645)530-7624,Staceystad,Missouri,India,Corporate,True,2018-11-28
CUST00527,Kristy,Taylor,Female,1972-03-26,erinstewart@example.net,779.376.6270,South Jillchester,Nebraska,India,Premium,True,2025-04-29
CUST00528,Robert,Gilbert,Female,1968-03-08,samantha65@example.org,557-894-2387,Jeffreyview,Florida,India,Retail,True,2021-09-16
CUST00529,Sarah,Matthews,Male,1976-12-25,carrwilliam@example.org,604.725.4969x1928,Patrickton,Nebraska,India,Retail,True,2019-03-07
CUST00530,William,Sanchez,Other,2006-02-19,bryan80@example.org,001-752-559-7107x5633,Dianaberg,Idaho,India,Premium,True,2024-10-09
CUST00531,Lori,Santiago,Female,1954-08-30,daniel40@example.org,574-585-9532x59399,Barnesbury,Kansas,India,Corporate,True,2025-06-12
CUST00532,Justin,Schmidt,Other,1961-07-04,zpark@example.net,997.905.8162x9518,Patricktown,Massachusetts,India,Corporate,False,2023-11-30
CUST00533,Kenneth,Little,Female,1958-07-25,jennifer66@example.com,+1-541-276-3425x073,New Christopherbury,Vermont,India,Premium,True,2020-05-07
CUST00534,Brenda,Williams,Other,1948-09-11,elainewells@example.org,359-678-2457x59833,West Victorborough,Wisconsin,India,Premium,True,2024-03-30
CUST00535,Yolanda,Gutierrez,Male,1951-04-05,xbridges@example.com,001-403-688-4366x0443,Travisberg,Oregon,India,Retail,False,2025-02-14
CUST00536,Tracy,Love,Other,1987-03-12,keithsalas@example.org,4069157276,Jimmyside,Missouri,India,Premium,False,2023-11-13
CUST00537,Edgar,Garcia,Female,1996-09-25,alexanderwong@example.org,001-251-347-4397x42925,Millerchester,Alabama,India,Corporate,True,2017-02-19
CUST00538,Amanda,Townsend,Other,1987-12-06,ibarrett@example.org,2588752568,East Shelby,Mississippi,India,Premium,True,2018-07-02
CUST00539,Michael,Smith,Female,1943-04-14,dawnperry@example.com,+1-256-425-9045x9908,Lake Erinmouth,Iowa,India,Premium,True,2017-10-01
CUST00540,Andrea,Pierce,Other,1997-05-20,dhanson@example.net,311.822.1823x1555,South Shawn,Alabama,India,Premium,False,2019-05-31
CUST00541,Amy,Hickman,Female,1962-10-31,carnold@example.com,417-368-0866x28137,New Philipchester,Florida,India,Retail,True,2018-07-04
CUST00542,Stanley,Russell,Female,1946-09-29,jeremiah69@example.org,001-443-430-8003x70033,Donovanfurt,West Virginia,India,Premium,True,2021-01-09
CUST00543,Marc,Donovan,Female,1957-06-03,pbradford@example.net,555.266.0847x06810,Port David,Missouri,India,SME,True,2022-06-30
CUST00544,Jacob,Johns,Other,1964-09-24,robert89@example.com,439.870.5195,New Natashachester,California,India,SME,True,2024-05-10
CUST00545,Heidi,Woods,Female,1975-06-16,goodashley@example.net,828.409.4485,Dixonview,West Virginia,India,SME,True,2019-09-26
CUST00546,Ashley,Gonzalez,Other,1986-08-04,daniel71@example.org,694.953.5461,Thomasland,Ohio,India,Corporate,False,2025-01-15
CUST00547,Jesus,Maynard,Male,1958-03-26,steven18@example.net,8793863210,New Brian,Maryland,India,Corporate,True,2019-11-01
CUST00548,Kimberly,Morris,Male,2007-11-28,sanchezcrystal@example.net,001-633-594-3945x7039,West Alexis,Alaska,India,Premium,True,2022-11-23
CUST00549,Bradley,Brewer,Female,1942-08-27,suttonamber@example.net,404.903.2537x65769,Proctorville,Florida,India,SME,True,2017-12-24
CUST00550,Julie,Velez,Other,1968-01-15,chloe58@example.org,689.243.1910x0900,Vincentfort,Mississippi,India,Retail,False,2024-09-23
CUST00551,Janet,Davis,Female,1971-04-17,egibson@example.net,676-892-1053x3651,Teresaberg,New York,India,SME,True,2022-07-25
CUST00552,Lisa,Andrews,Other,1991-05-31,robert44@example.org,+1-404-201-4247x3107,West Michelle,Oklahoma,India,SME,False,2022-07-02
CUST00553,Paul,Nichols,Other,1957-07-13,nealcarla@example.com,913-379-8440,West Brian,New Hampshire,India,Corporate,True,2018-08-22
CUST00554,Elizabeth,Sharp,Male,1971-12-17,bryan79@example.org,001-223-216-6007x6762,Kochfurt,Alabama,India,Corporate,False,2021-02-13
CUST00555,Lori,Zuniga,Other,1995-03-17,douglaskelly@example.net,+1-814-947-3404x33700,North Edward,Indiana,India,Retail,True,2025-03-12
CUST00556,Tina,Gentry,Other,1950-01-18,mitchellchristopher@example.net,404.751.9577,Krystalchester,Missouri,India,Corporate,True,2023-07-04
CUST00557,Tyler,Thompson,Female,1941-05-09,yorkjoshua@example.org,+1-658-482-5562x96575,Cassandrastad,North Dakota,India,Retail,True,2018-05-31
CUST00558,Benjamin,Khan,Female,1997-01-02,joshua40@example.net,+1-478-265-6194x25577,West Jonathan,Montana,India,Corporate,True,2016-11-17
CUST00559,Wayne,Thompson,Other,2007-05-11,munozrenee@example.net,282-395-8292x36161,North Tara,Arkansas,India,SME,False,2021-08-15
CUST00560,Brittany,Gillespie,Male,1949-06-06,donnawood@example.org,001-704-782-3571,Laurieland,Michigan,India,SME,True,2017-05-03
CUST00561,Molly,Osborn,Female,1996-07-20,kimberly37@example.org,+1-568-963-9561,North Ellenfort,Arkansas,India,Retail,False,2021-07-28
CUST00562,Morgan,Sanders,Female,1965-11-08,cooperchristopher@example.org,(530)881-7214,New Andrea,Montana,India,Retail,True,2024-10-31
CUST00563,Scott,Simpson,Male,1983-05-27,marymullins@example.com,338-613-0004x1321,South John,Kansas,India,Corporate,True,2022-06-30
CUST00564,Alicia,Zuniga,Female,1984-05-19,cyoung@example.net,616.856.0945x653,Hallbury,Arizona,India,Corporate,True,2022-04-28
CUST00565,Stephen,Hayden,Other,1980-02-21,jasonnavarro@example.com,+1-697-999-0707x550,Ericaport,Montana,India,Retail,True,2025-07-02
CUST00566,Jennifer,Howe,Other,1958-02-21,maykarla@example.org,(981)669-9570x6071,Lake Calvin,Montana,India,Retail,False,2018-07-31
CUST00567,Robert,Mcdowell,Other,1995-10-23,jacksonraymond@example.com,+1-911-231-7653,Brendachester,Kansas,India,SME,True,2018-02-11
CUST00568,Diana,Smith,Female,1942-01-09,wreese@example.net,348-473-9610x29087,South Richardtown,Nevada,India,SME,False,2017-05-09
CUST00569,Eric,Bradley,Female,1944-12-04,noahthornton@example.com,949.668.0491x872,Melanieville,Alabama,India,Retail,True,2024-03-24
CUST00570,Terrance,Rodriguez,Female,2001-11-29,dustin60@example.com,(504)995-6121,East Christopherstad,Mississippi,India,SME,False,2023-03-02
CUST00571,Tanya,Bird,Female,1970-09-11,ureyes@example.net,530.962.6042x3597,Jamesview,Arizona,India,Premium,True,2017-02-27
CUST00572,Matthew,Mitchell,Other,1949-04-19,davisamanda@example.com,001-811-222-2990x775,Port Jessicabury,Florida,India,Corporate,False,2019-08-30
CUST00573,Heather,Hays,Male,2002-02-01,pbishop@example.com,001-385-381-6704x686,North Jeanetteton,Washington,India,SME,True,2023-03-10
CUST00574,Debra,Daniels,Other,1996-12-08,joseph14@example.net,245-476-8321,Cherylhaven,North Dakota,India,Premium,True,2021-05-17
CUST00575,Melissa,Snyder,Female,1963-02-01,rmurray@example.net,992-337-8584,Smithbury,Tennessee,India,Retail,True,2021-10-14
CUST00576,Melissa,Mays,Other,1943-06-12,jessicachapman@example.org,+1-729-261-8033x24260,Thomashaven,Colorado,India,SME,True,2023-09-18
CUST00577,Michele,Rosales,Male,1971-11-21,erica25@example.net,501.984.9804x25373,Brownton,Tennessee,India,Retail,False,2016-10-02
CUST00578,Norman,Mcdonald,Other,1951-12-19,chambersmarie@example.org,373.912.6881x2282,East Bryan,South Dakota,India,Corporate,True,2020-09-26
CUST00579,Levi,Lee,Male,1979-07-26,gdavis@example.net,819.223.6534x60605,North Brooke,Nevada,India,Retail,True,2018-05-28
CUST00580,Jennifer,Rodriguez,Female,1996-06-01,ubell@example.com,856.479.3279,North Christopherview,Louisiana,India,Premium,False,2019-03-01
CUST00581,Katherine,Martin,Other,1967-05-27,james09@example.org,898.347.1690,North Jasonfort,Alabama,India,Retail,True,2019-12-31
